multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
3231,HF3461,2021-06-29,20:18,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,True
3233,HK06YMX,2022-09-03,11:11,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,True
3234,NTHGLFT,2022-01-26,00:00,101.0,60,AV LIBERTADOR,R03,IMPAGA,41.0,True
3235,INTIGR8,2020-03-08,10:11,101.0,60,AV SIEMPRE VIVA,R03,IMPAGA,41.0,True
3236,VY90540,2023-08-02,20:19,71.0,60,AV SIEMPRE VIVA,R01,ERROR,11.0,True
3238,0695DVH,2021-11-26,11:11,116.0,40,AV LIBERTADOR,R02,IMPAGA,76.0,True
3242,VY90540,2023-01-19,11:12,94.0,40,AV LIBERTADOR,R02,PAGADA,54.0,True
3243,2999961,2022-02-01,20:19,102.0,80,AV LIBERTADOR,R01,ERROR,22.0,True
3247,INTIGR8,2023-12-25,10:11,63.0,40,RUTA 9,,PAGADA,23.0,True
3249,GN64OTP,1932-01-01,20:19,99.0,80,RUTA 9,R02,PAGADA,19.0,True
3250,INTIGR8,2020-01-14,11:12,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,True
3251,CT5B876,2021-12-27,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,40.0,True
3259,FVIOUHP,2023-11-15,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,79.0,True
3263,GCP332,2022-04-16,11:13,140.0,80,RUTA 9,R03,APELADA,60.0,True
3265,NHZ1002,2021-07-04,20:20,110.0,40,AV LIBERTADOR,R02,PAGADA,70.0,True
3266,HK06YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,25.0,True
3269,6611172,1932-01-01,15:55,67.0,60,AV LIBERTADOR,R02,PAGADA,7.0,True
3270,BB8986,2021-08-15,00:00,94.0,40,RUTA 9,R02,APELADA,54.0,True
3272,MPX9357,2023-12-09,00:00,115.0,80,RUTA 9,R01,APELADA,35.0,True
3273,6611172,1932-01-01,15:55,98.0,80,AV SIEMPRE VIVA,R03,PAGADA,18.0,True
3275,WU341A,2023-06-17,10:13,124.0,80,RUTA 9,R03,PAGADA,44.0,True
3276,NHZ1002,2024-01-08,20:20,109.0,40,AV SIEMPRE VIVA,,APELADA,69.0,True
3281,M20CPR,2023-12-25,11:14,94.0,60,AV LIBERTADOR,R02,PAGADA,34.0,True
3284,589222,1932-01-01,20:20,93.0,80,AV SIEMPRE VIVA,R03,ERROR,13.0,True
3285,T0YDR,2021-04-16,11:15,87.0,80,AV LIBERTADOR,R01,APELADA,7.0,True
3287,831MDB,1932-01-01,15:55,116.0,80,RUTA 9,R01,IMPAGA,36.0,True
3288,UM96201,1932-01-01,11:15,110.0,80,RUTA 9,R02,PAGADA,30.0,True
3290,FVIOUHP,2021-01-13,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,12.0,True
3291,HAMSTUR,2021-09-14,11:15,134.0,80,AV LIBERTADOR,,APELADA,54.0,True
3293,YLO8WUE,1932-01-01,11:15,71.0,60,AV LIBERTADOR,R01,ERROR,11.0,True
3295,WU341A,2021-03-04,15:55,118.0,80,AV LIBERTADOR,R01,ERROR,38.0,True
3298,HF58HXP,2022-12-05,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,True
3299,OUTSTDN,2020-08-05,20:21,122.0,80,AV LIBERTADOR,,APELADA,42.0,True
3300,VTIIAHV,2021-01-03,00:00,118.0,60,RUTA 9,R01,ERROR,58.0,True
3303,CD05601,2020-01-02,11:16,115.0,80,AV LIBERTADOR,,PAGADA,35.0,True
3305,NTHGLFT,2020-03-08,10:13,154.0,80,AV LIBERTADOR,R03,APELADA,74.0,True
3306,GN64OTP,2020-12-03,10:13,138.0,60,RUTA 9,R02,ERROR,78.0,True
3307,TL03GOG,2020-02-01,11:16,139.0,60,AV LIBERTADOR,R03,APELADA,79.0,True
3309,DI2LOT,2023-01-05,11:16,99.0,80,RUTA 9,R01,IMPAGA,19.0,True
3311,BHRP770,2022-06-01,20:22,90.0,60,AV LIBERTADOR,R02,APELADA,30.0,True
3312,J1S1,1932-01-01,10:14,150.0,80,RUTA 9,,APELADA,70.0,True
3313,TL03GOG,2022-02-04,20:22,111.0,80,AV SIEMPRE VIVA,,PAGADA,31.0,True
3315,6EVY261,2022-02-19,10:14,151.0,80,RUTA 9,R02,PAGADA,71.0,True
3316,0695DVH,1932-01-01,11:16,110.0,60,RUTA 9,,ERROR,50.0,True
3317,M20CPR,2022-12-02,10:14,133.0,80,AV LIBERTADOR,R02,ERROR,53.0,True
3320,VNK296GP,2020-09-12,20:22,153.0,80,AV LIBERTADOR,R03,PAGADA,73.0,True
3322,WU08YWC,2020-06-21,20:22,100.0,40,AV LIBERTADOR,R02,IMPAGA,60.0,True
3323,B81JKY,2020-08-18,00:00,145.0,80,AV SIEMPRE VIVA,,APELADA,65.0,True
3328,WEFLYN,2020-12-16,15:56,132.0,80,AV LIBERTADOR,R01,IMPAGA,52.0,True
3330,6NCE831,2020-07-05,20:23,78.0,60,AV LIBERTADOR,R03,IMPAGA,18.0,True
3333,MX60NZA,2023-05-18,11:17,56.0,40,RUTA 9,R02,PAGADA,16.0,True
3336,6NCE831,2023-09-20,20:23,153.0,80,AV LIBERTADOR,R03,IMPAGA,73.0,True
3338,PIW4215,2023-07-19,11:17,155.0,80,AV LIBERTADOR,R01,ERROR,75.0,True
3339,T0YDR,2023-12-30,20:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,22.0,True
3340,AWS167,1932-01-01,10:15,89.0,80,AV SIEMPRE VIVA,,APELADA,9.0,True
3345,NTHGLFT,2021-03-02,10:16,100.0,40,AV LIBERTADOR,R03,IMPAGA,60.0,True
3346,3646HBH,2021-02-16,10:16,106.0,80,RUTA 9,R01,IMPAGA,26.0,True
3347,691XC80,1932-01-01,15:57,51.0,40,RUTA 9,R01,IMPAGA,11.0,True
3348,OUTSTDN,1932-01-01,15:57,116.0,40,AV LIBERTADOR,R03,PAGADA,76.0,True
3350,5777770,1932-01-01,00:00,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,75.0,True
3354,DI2LOT,2020-09-03,11:18,132.0,80,RUTA 9,R03,IMPAGA,52.0,True
3355,0695DVH,2020-02-10,15:57,59.0,40,RUTA 9,R02,IMPAGA,19.0,True
3358,B81JKY,1932-01-01,10:17,122.0,60,RUTA 9,R03,PAGADA,62.0,True
3360,RFH373,2023-11-25,10:17,64.0,60,RUTA 9,R02,IMPAGA,4.0,True
3362,6NCE831,2023-04-15,00:00,109.0,80,AV LIBERTADOR,R03,IMPAGA,29.0,True
3365,T0YDR,1932-01-01,00:00,111.0,40,AV LIBERTADOR,R02,IMPAGA,71.0,True
3369,B81JKY,2021-04-01,10:17,83.0,60,AV SIEMPRE VIVA,R03,ERROR,23.0,True
3372,AWS167,2023-03-08,15:57,110.0,40,RUTA 9,R02,PAGADA,70.0,True
3373,2999961,2021-03-12,20:24,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,True
3374,41RSTZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,39.0,True
3375,AWS167,2022-03-28,11:18,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,True
3376,GLEN1E,2022-02-10,10:18,83.0,60,AV LIBERTADOR,R03,APELADA,23.0,True
3380,AWS167,2021-10-30,10:18,115.0,40,AV LIBERTADOR,,IMPAGA,75.0,True
3381,B81JKY,2023-08-29,11:19,115.0,80,AV LIBERTADOR,R02,IMPAGA,35.0,True
3384,3646HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,21.0,True
3385,990XYK,2020-10-12,00:00,106.0,80,AV SIEMPRE VIVA,R03,APELADA,26.0,True
3386,MPX9357,2023-01-08,20:25,89.0,80,AV SIEMPRE VIVA,R03,APELADA,9.0,True
3387,RFH373,2024-01-05,00:00,74.0,60,AV SIEMPRE VIVA,R01,PAGADA,14.0,True
3394,HF3461,2023-12-22,20:25,131.0,60,AV LIBERTADOR,R01,APELADA,71.0,True
3395,990XYK,2020-10-03,00:00,120.0,60,RUTA 9,R02,IMPAGA,60.0,True
3396,DI2LOT,2021-11-11,00:00,148.0,80,AV SIEMPRE VIVA,,ERROR,68.0,True
3401,BHRP770,1932-01-01,20:25,130.0,60,AV LIBERTADOR,,PAGADA,70.0,True
3402,GLEN1E,1932-01-01,11:20,117.0,60,RUTA 9,R01,PAGADA,57.0,True
3403,GCP332,1932-01-01,11:20,136.0,60,AV LIBERTADOR,,PAGADA,76.0,True
3406,8B90638,1932-01-01,10:19,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,True
3407,MX60NZA,2020-12-17,10:19,89.0,80,RUTA 9,,PAGADA,9.0,True
3408,41RSTZ,2022-07-24,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,True
3413,9999868,2022-11-28,11:20,95.0,40,RUTA 9,R02,ERROR,55.0,True
3415,M20CPR,2022-10-08,00:00,127.0,80,AV SIEMPRE VIVA,,ERROR,47.0,True
3417,NHZ1002,2022-07-03,10:20,119.0,40,AV SIEMPRE VIVA,,PAGADA,79.0,True
3419,FD1475,2023-12-03,11:21,114.0,40,AV LIBERTADOR,R02,APELADA,74.0,True
3425,AWS167,2022-12-29,00:00,128.0,80,AV LIBERTADOR,,PAGADA,48.0,True
3430,VNK296GP,2023-06-23,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,23.0,True
3432,VY90540,2020-12-08,10:21,127.0,80,RUTA 9,,APELADA,47.0,True
3437,GN64OTP,2021-07-18,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,71.0,True
3440,VTIIAHV,2022-11-11,00:00,72.0,60,AV LIBERTADOR,R03,ERROR,12.0,True
3443,WEFLYN,1932-01-01,16:00,91.0,40,RUTA 9,R03,ERROR,51.0,True
3446,UW3932,2020-05-01,20:27,94.0,80,AV LIBERTADOR,,PAGADA,14.0,True
3447,0695DVH,1932-01-01,00:00,140.0,80,AV LIBERTADOR,R03,APELADA,60.0,True
3449,HK06YMX,2020-11-29,20:27,84.0,40,AV LIBERTADOR,R01,ERROR,44.0,True
3451,M431ZW,2022-04-29,20:27,97.0,60,AV SIEMPRE VIVA,R02,PAGADA,37.0,True
3453,CT5B876,2022-06-28,11:22,87.0,40,AV LIBERTADOR,,APELADA,47.0,True
3454,INTIGR8,2023-07-16,10:21,120.0,60,AV LIBERTADOR,R03,ERROR,60.0,True
3456,BHRP770,2023-12-08,20:27,106.0,60,AV LIBERTADOR,R01,ERROR,46.0,True
3458,831MDB,1932-01-01,20:27,158.0,80,AV SIEMPRE VIVA,,APELADA,78.0,True
3460,VTIIAHV,2020-07-19,11:22,110.0,40,AV LIBERTADOR,R03,ERROR,70.0,True
3463,UW3932,2023-02-03,16:00,119.0,80,AV SIEMPRE VIVA,R01,IMPAGA,39.0,True
3464,FVIOUHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,66.0,True
3466,9999868,1932-01-01,00:00,118.0,40,AV SIEMPRE VIVA,R01,APELADA,78.0,True
3471,HF58HXP,2021-06-21,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,True
3474,HF3461,1932-01-01,20:28,99.0,80,RUTA 9,R01,IMPAGA,19.0,True
3478,HF3461,2020-06-14,20:28,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,True
3481,DK414N,2021-04-27,00:00,132.0,80,AV SIEMPRE VIVA,R03,ERROR,52.0,True
3485,5777770,1932-01-01,16:02,76.0,40,AV LIBERTADOR,R02,APELADA,36.0,True
3487,GCP332,2023-03-03,11:23,128.0,60,AV LIBERTADOR,R02,IMPAGA,68.0,True
3488,VY90540,2022-06-23,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,11.0,True
3489,3646HBH,2022-04-24,11:23,82.0,40,AV LIBERTADOR,R03,APELADA,42.0,True
3492,T0YDR,2021-05-06,00:00,152.0,80,RUTA 9,R03,PAGADA,72.0,True
3498,8B90638,2022-03-19,16:03,119.0,40,AV SIEMPRE VIVA,R02,ERROR,79.0,True
3500,WEFLYN,2020-09-28,11:23,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,True
3501,41RSTZ,2020-07-05,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,27.0,True
3503,AI7OVF,1932-01-01,00:00,90.0,40,AV LIBERTADOR,R01,IMPAGA,50.0,True
3506,TL03GOG,2021-10-14,00:00,109.0,40,RUTA 9,R03,APELADA,69.0,True
3513,WU341A,2023-03-03,11:24,87.0,60,AV SIEMPRE VIVA,,APELADA,27.0,True
3514,0695DVH,2021-01-10,20:29,107.0,40,AV LIBERTADOR,R01,IMPAGA,67.0,True
3515,WEFLYN,2021-10-19,11:24,82.0,60,RUTA 9,,IMPAGA,22.0,True
3518,MPX9357,2021-01-24,10:24,103.0,60,AV LIBERTADOR,R02,APELADA,43.0,True
3527,TL03GOG,2023-07-08,00:00,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,True
3531,B81JKY,1932-01-01,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA,76.0,True
3532,5777770,1932-01-01,10:25,65.0,40,AV SIEMPRE VIVA,R02,APELADA,25.0,True
3534,CBMUK,2021-03-26,11:25,104.0,60,RUTA 9,R02,ERROR,44.0,True
3536,T0YDR,2021-10-14,20:29,51.0,40,AV SIEMPRE VIVA,,APELADA,11.0,True
3537,5777770,1932-01-01,10:26,80.0,40,AV SIEMPRE VIVA,R01,IMPAGA,40.0,True
3542,BM351,2023-10-26,16:05,49.0,40,RUTA 9,R02,IMPAGA,9.0,True
3545,810TCH,2022-01-18,00:00,89.0,60,AV LIBERTADOR,R03,PAGADA,29.0,True
3549,GLEN1E,2020-04-03,11:25,44.0,40,AV LIBERTADOR,R01,IMPAGA,4.0,True
3555,3646HBH,2020-06-29,16:05,104.0,80,RUTA 9,R03,APELADA,24.0,True
3558,GE1466,2021-05-24,10:27,103.0,60,AV SIEMPRE VIVA,R01,PAGADA,43.0,True
3559,DK414N,1932-01-01,10:27,64.0,60,RUTA 9,,APELADA,4.0,True
3560,MX60NZA,1932-01-01,20:30,110.0,60,AV SIEMPRE VIVA,R01,APELADA,50.0,True
3562,BM351,1932-01-01,11:26,155.0,80,AV SIEMPRE VIVA,R03,PAGADA,75.0,True
3566,UM96201,2020-03-21,11:26,68.0,60,RUTA 9,R02,APELADA,8.0,True
3569,BHRP770,1932-01-01,20:30,109.0,60,AV SIEMPRE VIVA,R01,ERROR,49.0,True
3571,UW3932,2020-01-11,16:05,88.0,80,AV SIEMPRE VIVA,R02,ERROR,8.0,True
3572,AWS167,2021-08-09,20:31,149.0,80,AV LIBERTADOR,R03,PAGADA,69.0,True
3573,GE1466,1932-01-01,16:05,56.0,40,AV LIBERTADOR,R01,ERROR,16.0,True
3584,MPX9357,1932-01-01,10:28,87.0,40,RUTA 9,R01,IMPAGA,47.0,True
3586,MPX9357,2021-01-30,11:27,120.0,40,AV LIBERTADOR,R01,ERROR,80.0,True
3587,GOOGLE,2021-06-08,20:31,64.0,60,AV LIBERTADOR,,PAGADA,4.0,True
3590,MPX9357,2021-06-19,11:27,99.0,80,AV SIEMPRE VIVA,R03,ERROR,19.0,True
3591,CD05601,2020-02-09,20:31,122.0,60,RUTA 9,R03,ERROR,62.0,True
3596,41RSTZ,2021-06-22,16:07,126.0,60,RUTA 9,R03,ERROR,66.0,True
3599,W326AVE,2020-09-26,16:07,131.0,80,AV SIEMPRE VIVA,R03,ERROR,51.0,True
3600,HF58HXP,1932-01-01,16:07,129.0,80,RUTA 9,,APELADA,49.0,True
3603,9999868,2020-03-22,00:00,156.0,80,AV LIBERTADOR,,APELADA,76.0,True
3604,6EVY261,1932-01-01,20:32,67.0,40,AV LIBERTADOR,R03,ERROR,27.0,True
3605,WU341A,1932-01-01,16:08,139.0,80,AV LIBERTADOR,R01,IMPAGA,59.0,True
3608,WEFLYN,1932-01-01,16:08,147.0,80,AV SIEMPRE VIVA,,ERROR,67.0,True
3610,GE1466,2022-03-20,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA,21.0,True
3614,BP717,2022-02-17,10:29,106.0,40,AV SIEMPRE VIVA,R01,PAGADA,66.0,True
3615,81ZFJD,2021-02-28,10:29,85.0,60,AV LIBERTADOR,,ERROR,25.0,True
3616,T0YDR,2022-06-15,20:32,91.0,80,AV SIEMPRE VIVA,R03,ERROR,11.0,True
3617,NTHGLFT,2022-08-13,16:08,103.0,80,AV SIEMPRE VIVA,R03,APELADA,23.0,True
3620,8B90638,1932-01-01,00:00,55.0,40,RUTA 9,R02,IMPAGA,15.0,True
3629,UM96201,2020-07-03,11:28,92.0,80,AV SIEMPRE VIVA,R02,PAGADA,12.0,True
3632,DK414N,2023-09-24,10:30,73.0,60,AV SIEMPRE VIVA,,PAGADA,13.0,True
3634,WU341A,2022-04-29,00:00,67.0,60,AV LIBERTADOR,R03,ERROR,7.0,True
3637,VTIIAHV,2022-07-13,00:00,131.0,80,AV LIBERTADOR,R01,ERROR,51.0,True
3642,W326AVE,2021-07-18,16:10,90.0,60,AV LIBERTADOR,,PAGADA,30.0,True
3643,CT5B876,2020-09-06,10:30,122.0,60,RUTA 9,R02,APELADA,62.0,True
3647,990XYK,2020-03-05,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA,52.0,True
3648,WEFLYN,2020-10-04,20:34,45.0,40,AV LIBERTADOR,R03,IMPAGA,5.0,True
3649,MX60NZA,1932-01-01,10:30,118.0,60,RUTA 9,R02,IMPAGA,58.0,True
3654,W326AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,33.0,True
3655,NTHGLFT,2020-03-28,11:28,121.0,60,RUTA 9,,PAGADA,61.0,True
3657,BM351,2023-07-16,10:31,67.0,60,AV SIEMPRE VIVA,R01,ERROR,7.0,True
3658,CD05601,1932-01-01,10:31,146.0,80,AV SIEMPRE VIVA,R01,APELADA,66.0,True
3659,6NCE831,2021-02-24,20:34,82.0,40,RUTA 9,R01,APELADA,42.0,True
3660,HF58HXP,2023-06-14,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,True
3661,VNK296GP,2022-05-13,10:31,104.0,60,AV LIBERTADOR,R03,ERROR,44.0,True
3664,UM96201,1932-01-01,11:29,124.0,80,AV LIBERTADOR,,PAGADA,44.0,True
3666,W326AVE,2020-08-28,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,True
3668,UM96201,2020-09-20,20:34,140.0,60,RUTA 9,,APELADA,80.0,True
3669,WEFLYN,2021-07-27,16:11,74.0,40,RUTA 9,,IMPAGA,34.0,True
3670,OUTSTDN,1932-01-01,20:35,158.0,80,AV LIBERTADOR,R01,ERROR,78.0,True
3672,RFH373,2023-01-29,11:29,94.0,60,AV SIEMPRE VIVA,,ERROR,34.0,True
3674,B81JKY,1932-01-01,11:29,153.0,80,RUTA 9,,IMPAGA,73.0,True
3676,HF3461,2021-10-21,10:31,126.0,80,AV SIEMPRE VIVA,,APELADA,46.0,True
3677,CD05601,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,24.0,True
3679,HK06YMX,2023-10-25,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,True
3683,HK06YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,True
3685,GN64OTP,2020-10-27,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,True
3694,WU08YWC,2023-05-20,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,True
3695,DI2LOT,2023-01-25,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,66.0,True
3703,HK06YMX,1932-01-01,11:30,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,True
3707,XIIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,True
3710,9999868,1932-01-01,16:14,76.0,40,AV SIEMPRE VIVA,,IMPAGA,36.0,True
3713,M20CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,44.0,True
3717,NHZ1002,2024-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,35.0,True
3719,BM351,2023-12-24,11:30,92.0,80,AV LIBERTADOR,R03,APELADA,12.0,True
3723,WU341A,2022-08-04,20:36,153.0,80,AV SIEMPRE VIVA,,APELADA,73.0,True
3724,W326AVE,2024-01-23,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,True
3728,3646HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,True
3730,J1S1,2023-04-26,20:37,126.0,80,RUTA 9,R01,PAGADA,46.0,True
3734,UM96201,2024-02-07,20:37,95.0,80,RUTA 9,R01,APELADA,15.0,True
3743,INTIGR8,1932-01-01,16:15,131.0,80,AV SIEMPRE VIVA,,APELADA,51.0,True
3744,GCP332,2024-02-04,10:34,83.0,60,RUTA 9,,ERROR,23.0,True
3745,VNK296GP,2021-10-29,10:34,79.0,40,RUTA 9,,IMPAGA,39.0,True
3746,GCP332,2020-07-17,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,True
3747,NTHGLFT,2023-12-07,11:31,57.0,40,RUTA 9,,APELADA,17.0,True
3748,J1S1,1932-01-01,00:00,80.0,60,AV LIBERTADOR,R01,IMPAGA,20.0,True
3752,J1S1,2020-11-12,16:15,47.0,40,RUTA 9,R03,ERROR,7.0,True
3755,HAMSTUR,1932-01-01,00:00,106.0,40,AV LIBERTADOR,,ERROR,66.0,True
3756,CBMUK,2022-08-01,20:39,132.0,80,RUTA 9,R02,APELADA,52.0,True
3757,GCP332,2023-03-09,11:32,88.0,40,RUTA 9,,ERROR,48.0,True
3758,VNK296GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,9.0,True
3764,DI2LOT,1932-01-01,00:00,80.0,40,RUTA 9,,APELADA,40.0,True
3765,81ZFJD,1932-01-01,16:15,129.0,60,AV LIBERTADOR,R02,ERROR,69.0,True
3767,BM351,2023-03-10,10:35,120.0,60,AV LIBERTADOR,R03,PAGADA,60.0,True
3768,VNK296GP,2020-07-27,00:00,137.0,80,RUTA 9,R03,APELADA,57.0,True
3770,TL03GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,8.0,True
3773,HF3461,1932-01-01,20:40,76.0,40,AV LIBERTADOR,,IMPAGA,36.0,True
3776,VNK296GP,1932-01-01,20:40,85.0,80,AV LIBERTADOR,R03,IMPAGA,5.0,True
3780,HAMSTUR,2021-05-04,20:41,87.0,80,AV SIEMPRE VIVA,,ERROR,7.0,True
3782,WU08YWC,2022-03-29,20:41,128.0,80,AV SIEMPRE VIVA,R01,PAGADA,48.0,True
3783,BB8986,1932-01-01,16:16,64.0,60,AV SIEMPRE VIVA,R01,PAGADA,4.0,True
3785,GOOGLE,2021-07-24,16:16,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,True
3788,HF3461,2021-07-16,16:16,98.0,80,RUTA 9,R02,ERROR,18.0,True
3789,NHZ1002,1932-01-01,11:32,43.0,40,AV LIBERTADOR,R02,PAGADA,3.0,True
3792,M431ZW,2023-05-10,20:41,143.0,80,RUTA 9,R01,APELADA,63.0,True
3795,DK414N,1932-01-01,20:42,90.0,80,AV LIBERTADOR,R01,PAGADA,10.0,True
3796,CD05601,2022-10-25,16:16,116.0,40,RUTA 9,R03,ERROR,76.0,True
3798,HF3461,2023-12-10,11:32,79.0,40,AV SIEMPRE VIVA,R02,PAGADA,39.0,True
3799,NHZ1002,2022-10-30,11:33,97.0,40,AV SIEMPRE VIVA,R02,ERROR,57.0,True
3807,691XC80,1932-01-01,16:17,128.0,80,AV LIBERTADOR,R01,PAGADA,48.0,True
3808,M431ZW,2022-09-16,10:36,76.0,40,AV LIBERTADOR,R03,APELADA,36.0,True
3809,UW3932,2020-06-10,11:33,121.0,60,AV SIEMPRE VIVA,R02,IMPAGA,61.0,True
3810,UW3932,2024-02-05,20:42,132.0,60,AV SIEMPRE VIVA,R02,ERROR,72.0,True
3817,XIIUME,2021-08-27,11:34,129.0,80,AV LIBERTADOR,,APELADA,49.0,True
3822,BM351,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,ERROR,21.0,True
3824,WU08YWC,2022-09-04,16:18,100.0,40,AV LIBERTADOR,R01,APELADA,60.0,True
3825,990XYK,1932-01-01,20:43,141.0,80,AV SIEMPRE VIVA,R01,IMPAGA,61.0,True
3827,M431ZW,2023-03-10,16:18,58.0,40,RUTA 9,R03,IMPAGA,18.0,True
3829,2999961,2020-08-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,True
3831,T0YDR,1932-01-01,10:37,109.0,40,AV LIBERTADOR,R01,PAGADA,69.0,True
3833,HF3461,2023-03-03,16:18,97.0,40,AV SIEMPRE VIVA,,PAGADA,57.0,True
3838,6EVY261,2021-12-01,20:43,98.0,60,AV SIEMPRE VIVA,R03,APELADA,38.0,True
3840,GOOGLE,2023-05-21,16:19,94.0,80,AV LIBERTADOR,R02,ERROR,14.0,True
3844,691XC80,2023-11-12,11:35,111.0,40,AV SIEMPRE VIVA,R02,APELADA,71.0,True
3846,BP717,2022-07-17,16:19,94.0,40,AV LIBERTADOR,,ERROR,54.0,True
3847,AWS167,1932-01-01,16:19,155.0,80,AV LIBERTADOR,,IMPAGA,75.0,True
3851,XIIUME,2020-08-28,16:19,121.0,80,AV LIBERTADOR,,APELADA,41.0,True
3853,BP717,2021-07-26,11:35,105.0,80,AV LIBERTADOR,R02,PAGADA,25.0,True
3854,GOOGLE,2022-08-09,16:20,53.0,40,AV SIEMPRE VIVA,R01,ERROR,13.0,True
3855,990XYK,1932-01-01,10:37,131.0,80,AV SIEMPRE VIVA,R03,PAGADA,51.0,True
3857,6EVY261,2020-12-06,00:00,146.0,80,AV SIEMPRE VIVA,,APELADA,66.0,True
3860,3646HBH,1932-01-01,11:36,112.0,80,RUTA 9,R01,PAGADA,32.0,True
3861,81ZFJD,2020-10-07,20:44,150.0,80,AV LIBERTADOR,R01,IMPAGA,70.0,True
3863,6EVY261,2022-12-31,10:38,71.0,40,AV LIBERTADOR,R02,PAGADA,31.0,True
3864,WU08YWC,2021-05-07,20:44,112.0,60,RUTA 9,R01,IMPAGA,52.0,True
3866,WU08YWC,1932-01-01,16:20,94.0,60,AV SIEMPRE VIVA,R03,APELADA,34.0,True
3868,W326AVE,2023-04-12,11:36,139.0,60,RUTA 9,,IMPAGA,79.0,True
3870,3646HBH,2023-02-13,10:38,47.0,40,RUTA 9,R03,ERROR,7.0,True
3874,TL03GOG,2021-04-24,11:37,108.0,40,AV SIEMPRE VIVA,R01,APELADA,68.0,True
3876,NTHGLFT,2021-11-28,10:38,97.0,80,AV SIEMPRE VIVA,R02,APELADA,17.0,True
3878,HF3461,2021-12-26,11:37,151.0,80,AV SIEMPRE VIVA,,APELADA,71.0,True
3879,6EVY261,2021-05-23,10:38,132.0,80,AV LIBERTADOR,,APELADA,52.0,True
3891,J1S1,1932-01-01,20:46,87.0,60,AV LIBERTADOR,R03,ERROR,27.0,True
3899,WEFLYN,2020-11-04,10:39,92.0,80,AV SIEMPRE VIVA,R01,APELADA,12.0,True
3900,691XC80,2023-12-30,10:39,75.0,40,RUTA 9,R03,IMPAGA,35.0,True
3901,990XYK,2023-07-06,00:00,95.0,80,AV SIEMPRE VIVA,R03,ERROR,15.0,True
3902,WEFLYN,1932-01-01,10:39,120.0,80,RUTA 9,R01,ERROR,40.0,True
